TimeSinceAppStart,BatteryVoltage,OrientationX,OrientationY,OrientationZ,BnoAccelerationX,BnoAccelerationY,BnoAccelerationZ,LisAccelerationX,LisAccelerationY,LisAccelerationZ,FusionAccelerationX,FusionAccelerationY,FusionAccelerationZ,EscTemperature,EscVoltage,EscCurrent,EscUsedMah,EscRpm,BnoTemp,BnoCalibrationSystem,BnoCalibrationGyro,BnoCalibrationAccelerometer,BnoCalibrationMagnetometer,SmartHeadingOffset,
4.147483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.169159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.185875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.200393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.21557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.230748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.247305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.26843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.28332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.296885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.312344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.330888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.345994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.366146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.383791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.399183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.413063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.429425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.447983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.467724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.481644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.497271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.513881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.530242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.546778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.569282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.583788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.599349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.614914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.630609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.647337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.662079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.684925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.697219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.712779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.729761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.746226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.767668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.78231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.796886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.813031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.8308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.846969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.862231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.886343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.900178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.915922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.929153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.945817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.962529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.979715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.995921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.01509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.030499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.045115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.062494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.08372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.096721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.114139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.128679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.145383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.161747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.179164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.208892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.221939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.236055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.250505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.263598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.284271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.296265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.311984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.329221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.345723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.362289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.378482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.395409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.412734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.428584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.446031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.461753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.47891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.500768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.513029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.529127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.547111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.562727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.578823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.595259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.611519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.628412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.645452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.662309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.678846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.695717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.716651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.729153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.746857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.761955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.778966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.795742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.811901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.829048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.845902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.862612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.879126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.911457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.932807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.948067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.963506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.988989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.005611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.024443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.039148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.05253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.068273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.082626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.096886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.112258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.135212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.157819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.172628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.198541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.213187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.227405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.246346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.286963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.301445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.316888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.335512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.347586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.361274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.376007,15.265,355.032,203.3306,179.2525,-0.941,0.125,-9.871,3,-26,30,-0.941,0.125,-9.871,0,0,0,0,0,0,3,1,1,1,0,
6.389638,15.265,355.032,203.3306,179.2525,-0.941,0.125,-9.871,3,-26,30,-0.941,0.125,-9.871,0,0,0,0,0,0,3,1,1,1,0,
6.403262,15.265,355.032,203.3306,179.2525,-0.941,0.125,-9.871,3,-26,30,-0.941,0.125,-9.871,0,0,0,0,0,0,3,1,1,1,0,
6.418281,15.265,355.032,203.3306,179.2525,-0.941,0.125,-9.871,3,-26,30,-0.941,0.125,-9.871,0,0,0,0,0,0,3,1,1,1,0,
6.433196,15.265,355.032,203.3306,179.2525,-0.941,0.125,-9.871,3,-26,30,-0.941,0.125,-9.871,0,0,0,0,0,0,3,1,1,1,0,
6.447434,15.265,355.032,203.3306,179.2525,-0.941,0.125,-9.871,3,-26,30,-0.941,0.125,-9.871,0,0,0,0,0,0,3,1,1,1,0,
6.46289,15.265,355.032,203.3306,179.2525,-0.941,0.125,-9.871,3,-26,30,-0.941,0.125,-9.871,0,0,0,0,0,0,3,1,1,1,0,
6.4787,15.265,355.0686,203.2659,179.2486,-0.789,0.164,-9.949,21,-15,17,-0.789,0.164,-9.949,0,0,0,0,0,0,3,1,1,1,0,
6.495352,15.265,355.0686,203.2659,179.2486,-0.789,0.164,-9.949,21,-15,17,-0.789,0.164,-9.949,0,0,0,0,0,0,3,1,1,1,0,
6.512428,15.265,355.0686,203.2659,179.2486,-0.789,0.164,-9.949,21,-15,17,-0.789,0.164,-9.949,0,0,0,0,0,0,3,1,1,1,0,
6.52994,15.265,355.0686,203.2659,179.2486,-0.789,0.164,-9.949,21,-15,17,-0.789,0.164,-9.949,0,0,0,0,0,0,3,1,1,1,0,
6.551149,15.265,355.0686,203.2659,179.2486,-0.789,0.164,-9.949,21,-15,17,-0.789,0.164,-9.949,0,0,0,0,0,0,3,1,1,1,0,
6.571022,15.257,355.1396,203.2762,179.32,-0.906,0.085,-9.828,22,-15,38,-0.906,0.085,-9.828,0,0,0,0,0,0,3,1,1,1,0,
6.58523,15.257,355.1396,203.2762,179.32,-0.906,0.085,-9.828,22,-15,38,-0.906,0.085,-9.828,0,0,0,0,0,0,3,1,1,1,0,
6.600654,15.257,355.1396,203.2762,179.32,-0.906,0.085,-9.828,22,-15,38,-0.906,0.085,-9.828,0,0,0,0,0,0,3,1,1,1,0,
6.615252,15.257,355.1396,203.2762,179.32,-0.906,0.085,-9.828,22,-15,38,-0.906,0.085,-9.828,0,0,0,0,0,0,3,1,1,1,0,
6.630351,15.257,355.1396,203.2762,179.32,-0.906,0.085,-9.828,22,-15,38,-0.906,0.085,-9.828,0,0,0,0,0,0,3,1,1,1,0,
6.644882,15.257,355.1396,203.2762,179.32,-0.906,0.085,-9.828,22,-15,38,-0.906,0.085,-9.828,0,0,0,0,0,0,3,1,1,1,0,
6.662068,15.265,355.1396,203.2762,179.32,-0.867,0.164,-9.828,19,-9,28,-0.867,0.164,-9.828,0,0,0,0,0,0,3,1,1,1,0,
6.679013,15.265,355.1396,203.2762,179.32,-0.867,0.164,-9.828,19,-9,28,-0.867,0.164,-9.828,0,0,0,0,0,0,3,1,1,1,0,
6.695361,15.265,355.1396,203.2762,179.32,-0.867,0.164,-9.828,19,-9,28,-0.867,0.164,-9.828,0,0,0,0,0,0,3,1,1,1,0,
6.71234,15.265,355.1396,203.2762,179.32,-0.867,0.164,-9.828,19,-9,28,-0.867,0.164,-9.828,0,0,0,0,0,0,3,1,1,1,0,
6.730248,15.265,355.1396,203.2762,179.32,-0.867,0.164,-9.828,19,-9,28,-0.867,0.164,-9.828,0,0,0,0,0,0,3,1,1,1,0,
6.751211,15.273,355.1364,203.2383,179.371,-0.789,0.05,-9.789,21,-26,34,-0.789,0.05,-9.789,0,0,0,0,0,0,3,1,1,1,0,
6.771919,15.273,355.1364,203.2383,179.371,-0.789,0.05,-9.789,21,-26,34,-0.789,0.05,-9.789,0,0,0,0,0,0,3,1,1,1,0,
6.78583,15.273,355.1364,203.2383,179.371,-0.789,0.05,-9.789,21,-26,34,-0.789,0.05,-9.789,0,0,0,0,0,0,3,1,1,1,0,
6.801368,15.273,355.1364,203.2383,179.371,-0.789,0.05,-9.789,21,-26,34,-0.789,0.05,-9.789,0,0,0,0,0,0,3,1,1,1,0,
6.817792,15.273,355.1364,203.2383,179.371,-0.789,0.05,-9.789,21,-26,34,-0.789,0.05,-9.789,0,0,0,0,0,0,3,1,1,1,0,
6.831243,15.202,355.093,203.2756,179.339,-0.906,0.085,-9.867,32,-19,28,-0.906,0.085,-9.867,0,0,0,0,0,0,3,1,1,1,0,
6.846056,15.202,355.093,203.2756,179.339,-0.906,0.085,-9.867,32,-19,28,-0.906,0.085,-9.867,0,0,0,0,0,0,3,1,1,1,0,
6.862309,15.202,355.093,203.2756,179.339,-0.906,0.085,-9.867,32,-19,28,-0.906,0.085,-9.867,0,0,0,0,0,0,3,1,1,1,0,
6.879126,15.202,355.093,203.2756,179.339,-0.906,0.085,-9.867,32,-19,28,-0.906,0.085,-9.867,0,0,0,0,0,0,3,1,1,1,0,
6.895638,15.202,355.093,203.2756,179.339,-0.906,0.085,-9.867,32,-19,28,-0.906,0.085,-9.867,0,0,0,0,0,0,3,1,1,1,0,
6.911815,15.202,355.093,203.2756,179.339,-0.906,0.085,-9.867,32,-19,28,-0.906,0.085,-9.867,0,0,0,0,0,0,3,1,1,1,0,
6.929021,15.029,355.0167,203.3022,178.7717,-0.867,0.011,-11.242,21,-11,21,-0.867,0.011,21,0,0,0,0,0,0,3,1,1,1,0,
6.946088,15.029,355.0167,203.3022,178.7717,-0.867,0.011,-11.242,21,-11,21,-0.867,0.011,21,0,0,0,0,0,0,3,1,1,1,0,
6.968387,15.029,355.0167,203.3022,178.7717,-0.867,0.011,-11.242,21,-11,21,-0.867,0.011,21,0,0,0,0,0,0,3,1,1,1,0,
6.986837,15.029,355.0167,203.3022,178.7717,-0.867,0.011,-11.242,21,-11,21,-0.867,0.011,21,0,0,0,0,0,0,3,1,1,1,0,
7.002592,15.029,355.0167,203.3022,178.7717,-0.867,0.011,-11.242,21,-11,21,-0.867,0.011,21,0,0,0,0,0,0,3,1,1,1,0,
7.017071,15.202,355.0167,203.3022,178.7717,-1.25,0.777,-10.328,9,-26,28,-1.25,0.777,28,0,0,0,0,0,0,3,1,1,1,0,
7.033653,15.202,355.0167,203.3022,178.7717,-1.25,0.777,-10.328,9,-26,28,-1.25,0.777,28,0,0,0,0,0,0,3,1,1,1,0,
7.04667,15.202,355.0167,203.3022,178.7717,-1.25,0.777,-10.328,9,-26,28,-1.25,0.777,28,0,0,0,0,0,0,3,1,1,1,0,
7.061444,15.202,355.0167,203.3022,178.7717,-1.25,0.777,-10.328,9,-26,28,-1.25,0.777,28,0,0,0,0,0,0,3,1,1,1,0,
7.078866,15.202,355.0167,203.3022,178.7717,-1.25,0.777,-10.328,9,-26,28,-1.25,0.777,28,0,0,0,0,0,0,3,1,1,1,0,
7.095624,15.202,355.0167,203.3022,178.7717,-1.25,0.777,-10.328,9,-26,28,-1.25,0.777,28,0,0,0,0,0,0,3,1,1,1,0,
7.11147,15.202,356.9534,204.1392,178.2895,0.054,0.816,-10.789,26,-19,11,0.054,0.816,11,0,0,0,0,0,0,3,1,1,1,0,
7.129855,15.202,356.9534,204.1392,178.2895,0.054,0.816,-10.789,26,-19,11,0.054,0.816,11,0,0,0,0,0,0,3,1,1,1,0,
7.146146,15.202,356.9534,204.1392,178.2895,0.054,0.816,-10.789,26,-19,11,0.054,0.816,11,0,0,0,0,0,0,3,1,1,1,0,
7.168985,15.202,356.9534,204.1392,178.2895,0.054,0.816,-10.789,26,-19,11,0.054,0.816,11,0,0,0,0,0,0,3,1,1,1,0,
7.183506,15.202,356.9534,204.1392,178.2895,0.054,0.816,-10.789,26,-19,11,0.054,0.816,11,0,0,0,0,0,0,3,1,1,1,0,
7.196996,15.194,359.1302,204.9539,177.9736,0.664,1.121,-10.515,34,-15,32,0.664,1.121,32,0,0,0,0,0,0,3,1,1,1,0,
7.212322,15.194,359.1302,204.9539,177.9736,0.664,1.121,-10.515,34,-15,32,0.664,1.121,32,0,0,0,0,0,0,3,1,1,1,0,
7.229164,15.194,359.1302,204.9539,177.9736,0.664,1.121,-10.515,34,-15,32,0.664,1.121,32,0,0,0,0,0,0,3,1,1,1,0,
7.246659,15.194,359.1302,204.9539,177.9736,0.664,1.121,-10.515,34,-15,32,0.664,1.121,32,0,0,0,0,0,0,3,1,1,1,0,
7.262076,15.194,359.1302,204.9539,177.9736,0.664,1.121,-10.515,34,-15,32,0.664,1.121,32,0,0,0,0,0,0,3,1,1,1,0,
7.279092,15.265,1.562894,206.3122,178.6916,0.664,0.468,-9.91,30,-13,21,0.664,0.468,-9.91,0,0,0,0,0,0,3,1,1,1,0,
7.295064,15.265,1.562894,206.3122,178.6916,0.664,0.468,-9.91,30,-13,21,0.664,0.468,-9.91,0,0,0,0,0,0,3,1,1,1,0,
7.313159,15.265,1.562894,206.3122,178.6916,0.664,0.468,-9.91,30,-13,21,0.664,0.468,-9.91,0,0,0,0,0,0,3,1,1,1,0,
7.328268,15.265,1.562894,206.3122,178.6916,0.664,0.468,-9.91,30,-13,21,0.664,0.468,-9.91,0,0,0,0,0,0,3,1,1,1,0,
7.345507,15.265,1.562894,206.3122,178.6916,0.664,0.468,-9.91,30,-13,21,0.664,0.468,-9.91,0,0,0,0,0,0,3,1,1,1,0,
7.362458,15.265,1.562894,206.3122,178.6916,0.664,0.468,-9.91,30,-13,21,0.664,0.468,-9.91,0,0,0,0,0,0,3,1,1,1,0,
7.383469,15.265,4.97246,210.938,180.4472,0.089,0.355,-9.41,17,-30,13,0.089,0.355,-9.41,0,0,0,0,0,0,3,1,1,1,0,
7.397003,15.265,4.97246,210.938,180.4472,0.089,0.355,-9.41,17,-30,13,0.089,0.355,-9.41,0,0,0,0,0,0,3,1,1,1,0,
7.412445,15.265,4.97246,210.938,180.4472,0.089,0.355,-9.41,17,-30,13,0.089,0.355,-9.41,0,0,0,0,0,0,3,1,1,1,0,
7.428233,15.265,4.97246,210.938,180.4472,0.089,0.355,-9.41,17,-30,13,0.089,0.355,-9.41,0,0,0,0,0,0,3,1,1,1,0,
7.446826,15.265,4.97246,210.938,180.4472,0.089,0.355,-9.41,17,-30,13,0.089,0.355,-9.41,0,0,0,0,0,0,3,1,1,1,0,
7.461825,15.273,4.97246,210.938,180.4472,0.128,0.507,-9.449,9,-21,45,0.128,0.507,-9.449,0,0,0,0,0,0,3,1,1,1,0,
7.480145,15.273,4.97246,210.938,180.4472,0.128,0.507,-9.449,9,-21,45,0.128,0.507,-9.449,0,0,0,0,0,0,3,1,1,1,0,
7.495306,15.273,4.97246,210.938,180.4472,0.128,0.507,-9.449,9,-21,45,0.128,0.507,-9.449,0,0,0,0,0,0,3,1,1,1,0,
7.512316,15.273,4.97246,210.938,180.4472,0.128,0.507,-9.449,9,-21,45,0.128,0.507,-9.449,0,0,0,0,0,0,3,1,1,1,0,
7.529024,15.273,4.97246,210.938,180.4472,0.128,0.507,-9.449,9,-21,45,0.128,0.507,-9.449,0,0,0,0,0,0,3,1,1,1,0,
7.546422,15.273,4.97246,210.938,180.4472,0.128,0.507,-9.449,9,-21,45,0.128,0.507,-9.449,0,0,0,0,0,0,3,1,1,1,0,
7.56214,15.194,4.916632,217.4105,183.0476,-0.023,0.316,-10.292,28,-11,30,-0.023,0.316,30,0,0,0,0,0,0,3,1,1,1,0,
7.580813,15.194,4.916632,217.4105,183.0476,-0.023,0.316,-10.292,28,-11,30,-0.023,0.316,30,0,0,0,0,0,0,3,1,1,1,0,
7.600382,15.194,4.916632,217.4105,183.0476,-0.023,0.316,-10.292,28,-11,30,-0.023,0.316,30,0,0,0,0,0,0,3,1,1,1,0,
7.613766,15.194,4.916632,217.4105,183.0476,-0.023,0.316,-10.292,28,-11,30,-0.023,0.316,30,0,0,0,0,0,0,3,1,1,1,0,
7.63027,15.194,4.916632,217.4105,183.0476,-0.023,0.316,-10.292,28,-11,30,-0.023,0.316,30,0,0,0,0,0,0,3,1,1,1,0,
7.646298,15.186,5.282514,220.6455,184.1227,0.207,0.085,-10.289,15,-19,22,0.207,0.085,22,0,0,0,0,0,0,3,1,1,1,0,
7.663397,15.186,5.282514,220.6455,184.1227,0.207,0.085,-10.289,15,-19,22,0.207,0.085,22,0,0,0,0,0,0,3,1,1,1,0,
7.678611,15.186,5.282514,220.6455,184.1227,0.207,0.085,-10.289,15,-19,22,0.207,0.085,22,0,0,0,0,0,0,3,1,1,1,0,
7.696332,15.186,5.282514,220.6455,184.1227,0.207,0.085,-10.289,15,-19,22,0.207,0.085,22,0,0,0,0,0,0,3,1,1,1,0,
7.712205,15.186,5.282514,220.6455,184.1227,0.207,0.085,-10.289,15,-19,22,0.207,0.085,22,0,0,0,0,0,0,3,1,1,1,0,
7.72829,15.273,5.467487,222.676,184.3246,0.82,-0.179,-9.871,19,-11,24,0.82,-0.179,-9.871,0,0,0,0,0,0,3,1,1,1,0,
7.746019,15.273,5.467487,222.676,184.3246,0.82,-0.179,-9.871,19,-11,24,0.82,-0.179,-9.871,0,0,0,0,0,0,3,1,1,1,0,
